FromTime,TillTime,WordDuration,Diff,ResultWord,PauseToNextWord
461.6600037,462.0799866,0.4199828999999795,,מועטה,0.0
462.0799866,462.230011,0.1500244000000066,,את,0.0
462.230011,462.5599976,0.3299865999999838,,מידת,0.0
462.5599976,462.9500122,0.3900146000000291, **Minor ,שיתוף,0.0
462.9500122,463.1900024,0.23999020000002247, **Minor ,הפעולה,0.0
463.1900024,463.3699951,0.17999269999995704,,של,0.0
463.3699951,463.8200073,0.4500122000000033,,האחרים,0.0
463.8200073,464.2099915,0.3899842000000149, **Minor ,איתנו,0.540008499999999
464.75,465.230011,0.4800109999999904,,תחשבו,0.029998799999987114
,,,Punct,.,
465.2600098,465.5,0.23999020000002247, ** Gap ** ,@WORD-GAP,0.029998799999987114
465.5299988,466.1300049,0.6000061000000301, **Minor ,בהקשר,0.0
466.1300049,466.4299927,0.2999877999999967,,לכך,0.0
466.4299927,466.5499878,0.11999509999998281,,על,0.0
466.5499878,466.8200073,0.2700194999999894,,חדר,0.0
466.8200073,467.2399902,0.41998290000003635, **Minor ,המורים,0.33001709999996365
467.5700073,467.9299927,0.35998540000002777, **Minor ,כמה,0.0
,,,Punct,.,
467.9299927,468.230011,0.30001829999997653, **Minor ,מהמורים,0.0
468.230011,468.6799927,0.44998170000002347,,משתפים,0.0
468.6799927,469.0400085,0.3600157999999851,,איתכם,0.0
469.0400085,469.4599915,0.419983000000002,,פעולה,0.30001829999997653
469.7600098,470,0.23999020000002247, **Minor ,מתי,0.0
,,,Punct,?,
470,470.3299866,0.3299865999999838, **Minor ,אתם,0.029998800000043957
470.3599854,470.75,0.39001459999997223,,נכונים,0.0
470.75,471.1700134,0.4200134000000162,,לשתף,0.0
471.1700134,471.4700012,0.2999877999999967,,פעולה,0.0
471.4700012,471.5899963,0.11999509999998281,,עם,0.0
471.5899963,471.8599854,0.26998910000003207,,מורים,0.0
471.8599854,472.3999939,0.540008499999999,,אחרים,0.36001589999995076
472.7600098,473.5400085,0.7799987000000215,,למעשה,0.9299927000000139
,,,Punct,?,
474.4700012,474.7099915,0.2399902999999881,,יש,0.0
474.7099915,475.0100098,0.30001829999997653,,כאן,0.11999510000003966
475.1300049,475.730011,0.6000060999999732,,עניין,0.029998799999987114
475.7600098,476.4200134,0.6600036000000387,,פסיכולוגי,0.029998799999987114
476.4500122,476.9599915,0.5099792999999977,,גרידא,0.4500122000000033
477.4100037,477.8599854,0.44998170000002347, ** Gap ** ,@WORD-GAP,0.0
,,,Punct,.,
477.8599854,478.0400085,0.18002309999997124, ** Gap ** ,@WORD-GAP,0.0
478.0400085,478.2200012,0.17999270000001388,,אני,0.0
478.2200012,478.4899902,0.2699890000000096,,רוצה,0.0
478.4899902,478.7900085,0.30001829999997653,,לשתף,0.0
478.7900085,478.9400024,0.14999390000002677,,איתך,0.0
478.9400024,479.1799927,0.2399902999999881,,פעולה,0.0
,,,Punct,",",
479.1799927,479.5700073,0.39001459999997223, **Minor ,אני,0.0
,,, ** Gap ** ,מאמין,
479.5700073,479.8099976,0.2399902999999881,,שאתה,0.0
479.8099976,479.8999939,0.08999630000005254,,לא,0.0
479.8999939,480.2600098,0.36001589999995076,,משתף,0.0
480.2600098,480.4400024,0.17999260000004824,,איתי,0.5899963999999613
481.0299988,481.3599854,0.32998660000004065,,ההיבט,0.0
,,,Punct,.,
481.3599854,481.6900024,0.330016999999998,,השני,0.0
,,, ** Gap ** ,הוא,
481.6900024,482.3200073,0.6300048999999603,,תקשורת,0.11999510000003966
482.4400024,482.8900146,0.45001219999994646,,תקשורת,0.0
,,,Punct,.,
482.8900146,483.25,0.35998540000002777,,תועלות,0.0
483.25,484.0599976,0.8099975999999742,,פוטנציאליות,0.029998700000021472
484.0899963,484.480011,0.3900146999999947,,עלויות,0.0
,,,Punct,",",
484.480011,485.1400146,0.6600035999999818,,פוטנציאליות,0.32998660000004065
485.4700012,485.8299866,0.3599853999999709,,כאשר,0.0
,,,Punct,.,
485.8299866,486.1600037,0.3300171000000205,,ישנו,0.0
486.1600037,486.6400146,0.48001089999996793,,פוטנציאל,0.0
486.6400146,487.0599976,0.419983000000002,,לשיתוף,0.0
487.0599976,487.3900146,0.330016999999998,,פעולה,0.419983000000002
487.8099976,488.019989,0.20999140000003536,,אבל,0.0
,,,Punct,",",
488.019989,488.1099854,0.08999640000001818,,הוא,0.0
488.1099854,488.4100037,0.30001829999997653,,אינו,0.0
488.4100037,488.9500122,0.540008499999999,,מתקיים,0.0899962999999957
489.0400085,489.4899902,0.44998170000002347,,הטענה,0.0
,,,Punct,",",
489.4899902,490,0.5100097999999775,,הרווחת,0.029998799999987114
490.0299988,490.2099915,0.17999270000001388,,היא,0.18002309999997124
490.3900146,490.75,0.35998540000002777,,שאין,0.0
490.75,491.2000122,0.4500122000000033,,תקשורת,0.0
491.2000122,491.6499939,0.44998170000002347,,מספקת,0.0
491.6499939,491.8299866,0.17999269999995704,,בין,0.0
491.8299866,492.4599915,0.6300049000000172,,האנשים,0.029998700000021472
492.4899902,492.5799866,0.08999639999996134,,או,0.0
,,,Punct,",",
492.5799866,492.7900085,0.2100219000000152,,בין,0.0
492.7900085,493.269989,0.4799805000000106,,הקבוצות,0.0
493.269989,493.6600037,0.3900146999999947,,השונות,0.0
493.6600037,494.2000122,0.540008499999999,,בארגון,0.6900023999999689
,,,Punct,.,
494.8900146,495.3999939,0.5099793000000545,,ואכן,0.14999389999996993
495.5499878,495.9700012,0.4200134000000162,,מספר,0.0
,,,Punct,",",
495.9700012,496.2999878,0.3299865999999838,,שיטות,0.029998799999987114
496.3299866,496.8099976,0.4800109999999904,,שונות,0.29998780000005354
497.1099854,497.7099915,0.6000060999999732,,מנסות,0.029998700000021472
497.7399902,498.4299927,0.6900024999999914,,להגדיל,0.029998799999987114
498.4599915,498.6400146,0.18002309999997124,,את,0.0
498.6400146,499,0.35998540000002777,,מידת,0.0
499,499.2999878,0.2999877999999967,,שיתוף,0.0
499.2999878,499.6600037,0.3600159000000076,,הפעולה,0.0
499.6600037,499.8399963,0.1799925999999914,,בין,0.0
499.8399963,500.3800049,0.5400086000000215,,האנשים,0.3599853000000053
500.7399902,501.0700073,0.33001709999996365, **Minor ,בדרך,0.0
,,,Punct,",",
501.0700073,501.5499878,0.4799805000000106, **Minor ,שכלול,0.0
501.5499878,502.0899963,0.540008499999999,,התקשורת,0.0
502.0899963,502.6300049,0.5400086000000215,,בארגון,0.3599853000000053
502.9899902,503.7099915,0.7200012999999785,,למשל,0.330016999999998
,,,Punct,.,
504.0400085,504.2200012,0.17999270000001388,,בואו,0.0
,,,Punct,",",
504.2200012,504.5799866,0.3599853999999709,,נבנה,0.0
504.5799866,505.0899963,0.5100097000000119,,פורום,0.0
505.0899963,505.6300049,0.5400086000000215,,להחלפת,0.0
505.6300049,506.0499878,0.4199828999999795, ** Gap ** ,@WORD-GAP,0.30001829999997653
506.3500061,506.769989,0.41998290000003635, ** Gap ** ,@WORD-GAP,0.0
506.769989,507.0100098,0.24002079999996795,,דעות,0.0
507.0100098,507.4899902,0.47998040000004494,,פתוחה,0.27001959999995506
507.7600098,508.3900146,0.6300047999999947,,שעשויה,0.0
,,,Punct,",",
508.3900146,508.8999939,0.5099793000000545,,לשכנע,0.0
508.8999939,509.019989,0.11999509999998281,,את,0.0
509.019989,509.2900085,0.2700194999999894, **Minor ,כל,0.0
509.2900085,509.7999878,0.5099792999999977,,הצדדים,0.0
509.7999878,510.3399963,0.540008499999999,,ששיתוף,0.0
510.3399963,510.6400146,0.30001829999997653,,פעולה,0.0
510.6400146,510.7900085,0.14999390000002677,,הוא,0.0
510.7900085,511.0899963,0.2999877999999967,,אכן,0.0
511.0899963,511.5100098,0.42001349999998183,,דבר,0.029998700000021472
511.5400085,511.8399963,0.2999877999999967,,פורה,0.0
511.8399963,512.2299805,0.3899842000000149,,ומועיל,0.0
512.2299805,512.6799927,0.45001219999994646,,לכולם,0.47998040000004494
513.1599731,513.460022,0.30004889999997886,,תנו,0.38995360000001256
,,,Punct,.,
513.8499756,514,0.1500244000000066,,תנו,0.0
,,,Punct,",",
514,514.6599731,0.659973100000002,,לאנשים,0.27001959999995506
514.9299927,515.3499756,0.41998290000003635,,להרגיש,0.0
515.3499756,515.4699707,0.11999509999998281,,את,0.0
515.4699707,515.6199951,0.1500244000000066,,זה,0.11999509999998281
515.7399902,516.2199707,0.4799805000000106,,אבל,0.3000488000000132
,,,Punct,.,
516.5200195,516.6400146,0.11999509999998281,,לא,0.0
516.6400146,516.8800049,0.23999030000004495,,כל,0.0
516.8800049,517.1500244,0.2700194999999894,,סוגי,0.0
517.1500244,517.7800293,0.6300049000000172,,התקשורת,0.0
517.7800293,518.1699829,0.38995360000001256,,מגדילים,0.0
518.1699829,518.3200073,0.1500244000000066,,את,0.0
518.3200073,518.6500244,0.33001709999996365,,מידת,0.0
518.6500244,518.9500122,0.29998779999993985,,שיתוף,0.0
518.9500122,519.3400269,0.39001470000005156,,הפעולה,0.0
519.3400269,519.8800049,0.5399780000000192,,היזהרו,0.0
,,,Punct,.,
519.8800049,520.2399902,0.35998529999994844,,במילה,0.0
520.2399902,520.8099976,0.5700074000000086,,תקשורת,0.0
520.8099976,521.4699707,0.659973100000002, **Minor ,כאיזה,0.39001470000005156
521.8599854,522.25,0.39001459999997223, **Minor ,שהיא,0.030029300000023795
522.2800293,522.6400146,0.35998529999994844,,תרופת,0.0
522.6400146,522.9699707,0.32995610000000397,,פלא,0.36004639999998744
523.3300171,523.8099976,0.4799805000000106,,מחקרים,0.0
,,,Punct,.,
523.8099976,524.0800171,0.2700194999999894,,הראו,0.0
524.0800171,524.8599854,0.7799683000000641,,שתקשורת,0.0
524.8599854,525.5499878,0.6900024000000258,,המבוססת,0.0
525.5499878,525.7600098,0.21002199999998084,,על,0.02996819999998479
525.789978,526.1199951,0.33001709999996365, **Minor ,איום,0.0
526.1199951,526.6300049,0.5100098000000344, **Minor ,והפחדה,0.510009699999955
527.1400146,527.4400024,0.29998780000005354,,דווקא,0.0
527.4400024,527.9500122,0.5100097999999207,,משיגה,0.0
527.9500122,528.3699951,0.41998290000003635,,תוצאות,0.0
528.3699951,528.9099731,0.5399780000000192,,הפוכות,0.36004639999998744
529.2700195,529.8699951,0.5999755999999934,,למשל,0.05999759999997423
,,,Punct,.,
529.9299927,530.3800049,0.45001220000006015, **Minor ,איומו,0.0
,,,Punct,",",
530.3800049,530.5900269,0.21002199999998084,,של,0.0
530.5900269,531.0100098,0.41998290000003635,,המנהל,0.0
531.0100098,531.0999756,0.08996579999995902,,על,0.0
531.0999756,531.6099854,0.5100098000000344,,העובדים,0.030029199999944467
531.6400146,531.7000122,0.05999759999997423,,כי,0.0
531.7000122,532.0900269,0.39001470000005156,,יפסיק,0.0
532.0900269,532.2999878,0.20996090000005552, **Minor ,להם,0.0
532.2999878,532.5999756,0.29998779999993985,,משהו,0.0
532.5999756,533.0499878,0.45001220000006015,,שחשוב,0.0
533.0499878,533.3499756,0.29998779999993985,,להם,0.33001709999996365
533.6799927,534.1599731,0.47998040000004494,,עשויה,0.0
,,,Punct,",",
534.1599731,534.6099854,0.4500123000000258,,לחזור,0.0
534.6099854,534.8200073,0.2100219000000152,,אליו,0.0
534.8200073,535.4500122,0.6300048999999035,,כבומרנג,0.3800049000000172
535.8300171,536.1599731,0.32995600000003833,,מכיוון,0.030029300000023795
,,,Punct,",",
536.1900024,536.7600098,0.5700074000000086,,שאנשים,0.0
536.7600098,537.210022,0.45001219999994646,,יפסיקו,0.0
537.210022,537.6599731,0.44995110000002114,,לשתף,0.0
537.6599731,537.9899902,0.33001709999996365,,פעולה,0.4799805000000106
538.4699707,539.039978,0.570007300000043,,לעיתים,0.05999759999997423
,,,Punct,.,
,,,Punct,",",
539.0999756,539.6400146,0.5400389999999788,,השפעת,0.0
539.6400146,540,0.35998540000002777,,האיום,0.0
540,540.4500122,0.45001219999994646,,חיובית,0.02996830000006412
540.4799805,540.8099976,0.33001709999996365,,לטווח,0.0
540.8099976,541.3499756,0.5399780000000192,,הקצר,0.21002199999998084
541.5599976,541.7399902,0.1799925999999914,,אך,0.0
,,,Punct,",",
541.7399902,542.1599731,0.41998290000003635,,לטווח,0.030029300000023795
542.1900024,542.8499756,0.6599731999999676,,הרחוק,0.0
542.8499756,543.1799927,0.33001709999996365,,האיום,0.0
543.1799927,543.4500122,0.2700194999999894, **Minor ,מוביל,0.0
543.4500122,544.2299805,0.7799683000000641,,להתמרמרות,0.0
544.2299805,544.4099731,0.1799925999999914, ** Gap ** ,@WORD-GAP,0.0
544.4099731,545.1599731,0.75, **Minor ,ולאנטגוניזם,0.21002199999998084
545.3699951,545.6699829,0.29998780000005354,,כלפי,0.0
545.6699829,546.2700195,0.6000365999999531,,המנהל,0.23999030000004495
546.5100098,547.0800171,0.5700072999999293,,ולחוסר,0.0
547.0800171,547.4400024,0.3599853000000621,,שיתוף,0.0
547.4400024,547.7399902,0.29998779999993985,,פעולה,0.0
547.7399902,548.1900024,0.45001220000006015, **Minor ,וגם,0.0
,,,Punct,.,
,,, ** Gap ** ,אם,
548.1900024,548.460022,0.27001959999995506,,יש,0.0
548.460022,548.7299805,0.26995850000002974,,שיתוף,0.0
548.7299805,549,0.2700194999999894,,פעולה,0.0
549,549.0599976,0.05999759999997423,,הוא,0.0
,,,Punct,",",
549.0599976,549.2399902,0.1799925999999914,,יהיה,0.0
549.2399902,549.9000244,0.660034200000041,,כאילו,0.0
,,,Punct,",",
549.9000244,550.1099854,0.20996100000002116,,יהיה,0.0
550.1099854,550.6199951,0.510009699999955,,מדומה,0.6300049000000172
551.25,551.8499756,0.5999755999999934, **Minor ,בנוסף,0.09002680000003238
,,,Punct,.,
551.9400024,552.210022,0.27001959999995506, **Minor ,איום,0.0
,,,Punct,",",
552.210022,552.5100098,0.29998780000005354, **Minor ,מוביל,0.0
552.5100098,552.8099976,0.29998779999993985, **Minor ,לאיום,0.030029300000023795
552.8400269,553.2000122,0.35998529999994844,,נגדי,0.0
553.2000122,553.6799927,0.4799805000000106,,ועשוי,0.0
553.6799927,554.039978,0.3599853000000621,,ליצור,0.030029300000023795
554.0700073,554.5200195,0.45001219999994646,,אווירת,0.0
554.5200195,555.1799927,0.6599731999999676,,קונפליקט,0.2100219000000152
555.3900146,555.9000244,0.5100098000000344,,שבה,0.05999759999997423
555.960022,556.2000122,0.23999019999996563,,אין,0.02996830000006412
556.2299805,556.6799927,0.45001219999994646,,תקשורת,0.0
556.6799927,557.0100098,0.33001710000007733,,פתוחה,0.0
557.0100098,557.5800171,0.5700072999999293, **Minor ,להיפך,0.0
,,,Punct,.,
557.5800171,558.3599854,0.7799683000000641, **Minor ,חשדנות,0.2700194999999894
,,,Punct,",",
558.6300049,559.2000122,0.5700072999999293,,וחוסר,0.4799805000000106
,,, ** Gap ** ,אמון,
559.6799927,560.25,0.570007300000043,,המסקנה,0.0
,,,Punct,.,
560.25,560.6400146,0.39001459999997223,,שלנו,0.0
560.6400146,560.7600098,0.11999520000006214,,היא,0.0
560.7600098,561.3300171,0.5700072999999293,,שאיומים,0.0
,,, ** Gap ** ,הם,
561.3300171,561.8099976,0.4799805000000106, **Minor ,מכשיר,0.0
561.8099976,561.9299927,0.11999509999998281,,לא,0.0
561.9299927,562.5599976,0.6300049000000172,,אפקטיבי,0.0
562.5599976,563.0700073,0.5100097000000687,,להגברת,0.23999029999993127
563.3099976,563.7000122,0.39001459999997223,,שיתוף,0.0
563.7000122,564.1199951,0.41998290000003635,,הפעולה,0.0
564.1199951,564.2999878,0.17999270000007073,,בין,0.0
564.2999878,564.9000244,0.6000365999999531,,המסגרות,0.0
564.9000244,565.289978,0.38995360000001256,,השונות,0.0
565.289978,565.5,0.21002199999998084,,בבית,0.0
565.5,565.9500122,0.45001219999994646,,הספר,1.1699829000000364
,,,Punct,.,
567.1199951,567.5999756,0.4799805000000106,,אמנם,0.5100098000000344
568.1099854,568.4699707,0.35998529999994844,,בטווח,0.0
,,,Punct,",",
568.4699707,568.9199829,0.45001220000006015,,הקצר,0.0
568.9199829,569.039978,0.11999509999998281,,הם,0.0
569.039978,569.4899902,0.45001219999994646,,יכולים,0.0
569.4899902,569.8499756,0.35998540000002777,,להשיג,0.0
569.8499756,570.4199829,0.570007300000043,,ויתורים,0.42004399999996167
570.8400269,571.3800049,0.5399780000000192,,אנשים,0.02996819999998479
,,,Punct,",",
571.4099731,571.9500122,0.5400390999999445,,מפחדים,0.0
571.9500122,572.3400269,0.39001470000005156, **Minor ,מאיומים,0.0
572.3400269,572.789978,0.44995110000002114, **Minor ,אך,0.05999759999997423
,,,Punct,.,
572.8499756,573.3300171,0.48004149999997026, **Minor ,בשלב,0.0
573.3300171,574.0800171,0.75, **Minor ,הרחוק,0.26995850000002974
574.3499756,574.4400024,0.09002680000003238,,הם,0.0
574.4400024,575.1300049,0.6900024999999914,,מפריעים,0.02996819999998479
575.1599731,575.8800049,0.7200318000000152,,לתיאום,0.4799805000000106
576.3599854,576.7800293,0.42004389999999603,,ובטח,0.0
,,,Punct,",",
576.7800293,577.0499878,0.26995850000002974,,בטח,0.0
577.0499878,577.4099731,0.35998529999994844,,לשיתוף,0.0
577.4099731,577.5900269,0.18005379999999604,,פעולה,0.41998290000003635
578.0100098,578.3099976,0.29998779999993985,,והדבר,0.0
,,,Punct,.,
578.3099976,578.7299805,0.41998290000003635,,האחרון,0.0
578.7299805,578.8200073,0.09002680000003238, ** Gap ** ,@WORD-GAP,0.0
,,,Punct,",",
578.8200073,578.9699707,0.14996339999993324, **Minor ,אמור,0.0
578.9699707,579.0900269,0.12005620000002182,,לי,0.0
579.0900269,579.1799927,0.08996579999995902,,על,0.0
579.1799927,579.5999756,0.41998290000003635,,האדם,0.0
579.5999756,579.9299927,0.33001709999996365,,ואומר,0.0
579.9299927,580.1099854,0.17999270000007073,,לך,0.0
580.1099854,580.2000122,0.0900267999999187,,על,0.0
580.2000122,580.5599976,0.35998540000002777,,שיתוף,0.0
580.5599976,580.9500122,0.39001459999997223,,פעולה,0.1199951000000965
581.0700073,581.5499878,0.4799805000000106,,אישיות,0.0
,,,Punct,.,
581.5499878,581.8499756,0.29998779999993985,,שיתוף,0.0
,,,Punct,",",
581.8499756,582.1199951,0.2700194999999894,,פעולה,0.0
582.1199951,582.5700073,0.45001220000006015, **Minor ,אוריינטציות,0.8699950999999828
,,,Punct,",",
583.4400024,583.9199829,0.4799805000000106,,תחשבו,0.03002929999991011
,,,Punct,.,
,,, ** Gap ** ,על,
583.9500122,584.0999756,0.14996340000004693,,כל,0.0
584.0999756,584.5499878,0.45001220000006015,,האנשים,0.0
584.5499878,585.0900269,0.5400390999999445, **Minor ,שהכרתם,0.0
585.0900269,585.3900146,0.2999876999999742,,בחיים,0.8399659000000383
,,, ** Gap ** ,שלכם,
586.2299805,586.4400024,0.2100219000000152,,האם,0.0
,,,Punct,.,
586.4400024,586.6500244,0.21002199999998084,,אתם,0.0
586.6500244,586.8900146,0.23999019999996563, **Minor ,יכולים,0.0
586.8900146,587.4000244,0.5100098000000344,,לזכור,0.0
587.4000244,587.6699829,0.26995850000002974,,כאלה,0.0
587.6699829,587.9400024,0.2700194999999894,,שהיו,0.0
587.9400024,588.2700195,0.33001709999996365,,מאוד,0.0
588.2700195,589.0800171,0.8099975999999742,,תחרותיים,0.26995850000002974
589.3499756,589.9199829,0.570007300000043, **Minor ,ולעומתם,0.0
,,,Punct,",",
589.9199829,590.1900024,0.2700194999999894, **Minor ,כאלו,0.0
590.1900024,590.5499878,0.35998540000002777,,שהיו,0.0
590.5499878,590.7600098,0.21002199999998084, **Minor ,מאוד,0.0
590.7600098,591.1799927,0.41998289999992267,,משתפי,0.0
591.1799927,591.6300049,0.45001220000006015,,פעולה,0.4899901999999656
592.1199951,592.3900146,0.2700194999999894, **Minor ,ודאי,0.0
,,,Punct,?,
592.3900146,592.6900024,0.29998780000005354,,שאתם,0.0
592.6900024,592.9299927,0.23999029999993127,,יכולים,0.0
592.9299927,593.2600098,0.33001710000007733, **Minor ,לזכור,0.0
593.2600098,593.710022,0.45001219999994646,,ואכן,0.0
,,,Punct,.,
593.710022,593.9500122,0.23999019999996563,,רוב,0.0
,,,Punct,",",
593.9500122,594.460022,0.5100098000000344,,האנשים,0.23999019999996563
594.7000122,594.9400024,0.2399902000000793,,נעים,0.0
594.9400024,595.0300293,0.09002689999999802,,על,0.0
595.0300293,595.4500122,0.41998289999992267,,הרצף,0.0
595.4500122,595.7800293,0.33001710000007733,,הזה,0.26995850000002974
596.0499878,596.5,0.45001219999994646,,מחקרים,0.0
,,,Punct,.,
596.5,596.7399902,0.23999019999996563,,הראו,0.0
596.7399902,597.2199707,0.4799805000000106,,שקיימים,0.0
597.2199707,597.8800049,0.660034200000041,,ארבעה,0.11999509999998281
598,598.3599854,0.35998540000002777,,סוגים,0.0
598.3599854,598.539978,0.1799925999999914,,של,0.0
598.539978,598.9299927,0.3900146999999379, **Minor ,אנשים,0.030029300000023795
598.960022,599.2299805,0.26995850000002974,,ארבע,0.0
,,,Punct,.,
599.2299805,599.7999878,0.570007300000043,,קטגוריות,0.0
599.7999878,599.9500122,0.15002439999989292,,כמו,0.0
,,,Punct,",",
599.9500122,600.2199707,0.26995850000002974,,שאתם,0.0
600.2199707,600.4899902,0.2700194999999894,,רואים,0.39001470000005156
600.8800049,601.2399902,0.35998529999994844,,ישנם,0.0
,,,Punct,.,
601.2399902,601.3300171,0.09002689999999802,,את,0.0
601.3300171,601.9899902,0.659973100000002,,המתחרים,0.0
601.9899902,602.5900269,0.6000367000000324,,שמתוארים,0.0
,,,Punct,",",
602.5900269,602.7700195,0.1799925999999914,,כאן,0.0
602.7700195,603.2800293,0.5100098000000344, **Minor ,בשקף,0.29998779999993985
603.5800171,604.2999878,0.7199707000000899,,המתחרים,0.21002199999998084
,,,Punct,.,
604.5100098,604.6300049,0.11999509999998281,,הם,0.0
604.6300049,605.1699829,0.5399780000000192,,אנשים,0.0
605.1699829,605.7700195,0.6000365999999531,,שהמניע,0.0
605.7700195,606.1599731,0.38995360000001256,,הראשון,0.0
606.1599731,606.6099854,0.4500123000000258,,שלהם,0.1500244000000066
606.7600098,606.9099731,0.1499632999999676,,הוא,0.0
606.9099731,607.3599854,0.4500123000000258,,לעשות,0.030029199999944467
607.3900146,607.5999756,0.20996100000002116,,טוב,0.0
607.5999756,607.9899902,0.39001459999997223,,יותר,0.0
607.9899902,608.4099731,0.41998290000003635,,מאשר,0.0
608.4099731,608.9500122,0.5400390999999445,,אחרים,0.45001220000006015
609.4000244,609.9099731,0.5099486999999954,,להכות,0.0
,,,Punct,.,
609.9099731,610.1500244,0.24005130000000463,,אותם,0.0
610.1500244,610.6300049,0.4799805000000106,,בקרב,0.02996819999998479
610.6599731,610.8099976,0.15002449999997225,,אלה,0.0
,,,Punct,.,
610.8099976,611.5599976,0.75,,ברוקרים,0.0
,,,Punct,",",
611.5599976,611.8300171,0.2700194999999894, **Minor ,אקנה,0.11999509999998281
611.9500122,612.039978,0.0899658000000727,,את,0.0
612.039978,612.460022,0.42004399999996167, **Minor ,המנייה,0.0
612.460022,612.6099854,0.14996340000004693,,לא,0.0
,,,Punct,",",
612.6099854,612.9099731,0.2999876999999742,,אתה,0.0
612.9099731,613.1799927,0.27001959999995506,,אני,0.0
,,,Punct,",",
613.1799927,613.6599731,0.47998040000004494, **Minor ,אנסה,0.4500123000000258
614.1099854,614.4400024,0.330016999999998,,ישנם,0.0
,,,Punct,.,
614.4400024,615.0700073,0.6300049000000172,,אנשים,1.2600097999999207
,,,Punct,",",
616.3300171,616.6599731,0.32995600000003833,,שרק,0.030029300000023795
616.6900024,617.2000122,0.5100097999999207,,חושבים,0.02996830000006412
617.2299805,617.4699707,0.23999019999996563,,על,0.0
617.4699707,617.8599854,0.39001470000005156, **Minor ,מקסום,0.0
617.8599854,618.3699951,0.510009699999955,,הרווחים,0.0
618.3699951,618.9099731,0.5399780000000192,,שלהם,0.030029300000023795
618.9400024,619.1799927,0.23999029999993127, **Minor ,על,0.0
619.1799927,619.7800293,0.6000366000000668,,ההישגים,0.0
619.7800293,620.7399902,0.9599608999999418, **Minor ,האינדיבידואליים,0.6900024999999914
621.4299927,621.6699829,0.2399902000000793, **Minor ,אוקיי,0.0
621.6699829,621.8800049,0.21002199999998084,,ולא,0.0
621.8800049,622.0300293,0.1500244000000066,,כל,0.0
622.0300293,622.210022,0.17999269999995704,,כך,0.0
622.210022,622.4199829,0.20996090000005552, **Minor ,איכפת,0.0
622.4199829,622.5999756,0.17999269999995704,,להם,0.0
622.5999756,622.75,0.1500244000000066, **Minor ,אם,0.0
622.75,623.1099854,0.35998540000002777,,אנשים,0.0
623.1099854,623.5,0.39001459999997223,,אחרים,0.0
623.5,623.8300171,0.33001709999996365,,עושים,0.0
623.8300171,624.0100098,0.17999270000007073,,טוב,0.0
624.0100098,624.25,0.23999019999996563,,יותר,0.0
,,, ** Gap ** ,או,
624.25,624.6400146,0.39001459999997223, **Minor ,גרוע,0.0
624.6400146,624.8800049,0.23999030000004495,,מהם,0.0
624.8800049,625.1500244,0.2700194999999894,,אני,0.0
625.1500244,625.3300171,0.17999269999995704,,רק,0.0
625.3300171,625.5999756,0.26995850000002974,,רוצה,0.0
625.5999756,626.1699829,0.570007300000043,,להתקדם,0.0
626.1699829,626.5599976,0.3900146999999379,,אומר,0.2399902000000793
626.7999878,627.1900024,0.39001459999997223,,למשל,0.0
627.1900024,627.3400269,0.15002449999997225,,כמו,0.0
627.3400269,627.9400024,0.5999755000000278,,פרופסורים,0.0
627.9400024,628.210022,0.27001959999995506,,רבים,0.0
628.210022,628.7199707,0.5099486999999954,,באוניברסיטאות,0.0
628.7199707,629.2600098,0.5400391000000582,,בישראל,0.02996819999998479
629.289978,629.4099731,0.11999509999998281,,זה,0.0
629.4099731,629.5599976,0.15002449999997225,,לא,0.0
629.5599976,629.9500122,0.39001459999997223,,משנה,0.0
629.9500122,630.25,0.29998780000005354,,אף,0.0
630.25,630.4899902,0.23999019999996563,,אחד,0.0
630.4899902,630.7600098,0.27001960000006875,,אחר,0.0
630.7600098,630.8800049,0.11999509999998281,,לא,0.0
630.8800049,631.2399902,0.35998529999994844,,ייפגע,0.0
631.2399902,631.5100098,0.27001960000006875,,מזה,0.0
631.5100098,632.0200195,0.510009699999955, **Minor ,שאחד,0.29998780000005354
632.3200073,632.7999878,0.4799805000000106,,יתקדם,0.03002929999991011
632.8300171,633.2199707,0.38995360000001256,,לפחות,0.0
633.2199707,633.3099976,0.09002689999999802,,לא,0.0
633.3099976,633.6400146,0.330016999999998,,מבחינה,0.0
633.6400146,633.9699707,0.32995610000000397,,ארגונית,0.6000366000000668
634.5700073,634.6599731,0.08996579999995902,,מה,0.0
634.6599731,635.3499756,0.6900024999999914, **Minor ,אותם,0.0
635.3499756,635.4699707,0.11999509999998281,,זה,0.0
635.4699707,635.8300171,0.36004639999998744,,פשוט,0.0
635.8300171,636.1599731,0.32995600000003833,,להשיג,0.0
636.1599731,636.2800293,0.12005620000002182,,את,0.0
636.2800293,636.7299805,0.4499511999999868,,המקסימום,0.030029300000023795
636.7600098,637.0599976,0.29998779999993985,,בכל,1.0499878000000535
638.1099854,638.5300293,0.42004389999999603, **Minor ,הקבוצה,0.0
638.5300293,639.2199707,0.6899413999999524, **Minor ,השלישית,0.33001710000007733
639.5499878,639.6400146,0.0900267999999187,,הם,0.0
639.6400146,639.9699707,0.32995610000000397, **Minor ,משתפי,0.0
639.9699707,640.4500122,0.48004149999997026, **Minor ,הפעולה,0.9799805000000106
641.4299927,641.6099854,0.17999270000007073,,אלה,0.0
641.6099854,642.0300293,0.42004389999999603,,אנשים,0.029968299999950432
642.0599976,642.5999756,0.5399780000000192,,שהדאגה,0.0
